Date,Volume,Delivery (%)
2024-10-22,7351281,44.0
2024-10-23,6583747,54.0
2024-10-24,5103479,57.0
2024-10-25,13119401,55.0
2024-10-28,8941585,55.0
2024-10-29,9963708,62.0
2024-10-30,9758090,60.0
2024-10-31,8967621,70.0
2024-11-01,483012,41.0
2024-11-04,9398197,57.0
2024-11-05,11820796,53.0
2024-11-06,10436467,68.0
2024-11-07,6304706,66.0
2024-11-08,3923200,61.0
2024-11-11,7342496,45.0
2024-11-12,9730300,57.0
2024-11-13,8240806,50.0
2024-11-14,6217539,59.0
2024-11-18,9652551,73.0
2024-11-19,19353111,77.0
2024-11-21,8328160,54.0
2024-11-22,17007102,68.0
2024-11-25,13329851,68.0
2024-11-26,5160051,63.0
2024-11-27,6046543,50.0
2024-11-28,11531085,70.0
2024-11-29,6574990,66.0
2024-12-02,4847676,65.0
2024-12-03,8457325,70.0
2024-12-04,18739085,76.0
2024-12-05,10730854,61.0
2024-12-06,7894586,48.0
2024-12-09,6470770,67.0
2024-12-10,4785839,63.0
2024-12-11,8557997,75.0
2024-12-12,4891038,54.0
2024-12-13,8900765,60.0
2024-12-16,4044646,57.0
2024-12-17,7350163,61.0
2024-12-18,7266086,67.0
2024-12-19,11756392,73.0
2024-12-20,12799688,60.0
2024-12-23,3971811,54.0
2024-12-24,4472246,49.0
2024-12-26,4911875,60.0
2024-12-27,3908295,66.0
2024-12-30,9660705,52.0
2024-12-31,5331429,65.0
2025-01-01,3038306,51.0
2025-01-02,6633057,71.0
2025-01-03,7575395,62.0
2025-01-06,5320403,61.0
2025-01-07,4729841,63.0
2025-01-08,8846377,67.0
2025-01-09,9132998,70.0
2025-01-10,5647421,65.0
2025-01-13,7338170,56.0
2025-01-14,7087836,58.0
2025-01-15,16284123,69.0
2025-01-16,10473482,60.0
2025-01-17,34469898,61.0
2025-01-20,36072916,78.0
2025-01-21,12472825,54.0
2025-01-22,17432223,73.0
2025-01-23,25113275,78.0
2025-01-24,14693325,71.0
2025-01-27,12820439,72.0
2025-01-28,22196359,61.0
2025-01-29,11262673,77.0
2025-01-30,15897555,68.0
2025-01-31,9125625,77.0
2025-02-01,5080989,50.0
2025-02-03,7222663,68.0
2025-02-04,16396122,71.0
2025-02-05,8004447,68.0
2025-02-06,5907086,55.0
2025-02-07,8735544,67.0
2025-02-10,4013282,68.0
2025-02-11,4956762,58.0
2025-02-12,7750110,63.0
2025-02-13,6395885,71.0
2025-02-14,6369555,71.0
2025-02-17,8844595,72.0
2025-02-18,3175322,54.0
2025-02-19,6445736,76.0
2025-02-20,5063846,74.0
2025-02-21,5050662,71.0
2025-02-24,4299642,65.0
2025-02-25,6083357,54.0
2025-02-27,9899977,71.0
2025-02-28,15121767,68.0
2025-03-03,6898177,70.0
2025-03-04,5840794,68.0
2025-03-05,5156486,72.0
2025-03-06,7951542,63.0
2025-03-07,7649926,74.0
2025-03-10,6023016,71.0
2025-03-11,4849105,64.0
2025-03-12,7940408,64.0
2025-03-13,4043809,59.0
2025-03-17,5979832,60.0
2025-03-18,7485967,63.0
2025-03-19,4918761,71.0
2025-03-20,3816082,65.0
2025-03-21,6886027,73.0
2025-03-24,8477164,68.0
2025-03-25,12015507,65.0
2025-03-26,7218675,67.0
2025-03-27,8573522,65.0
2025-03-28,5027288,67.0
2025-04-01,6766719,57.0
2025-04-02,4120981,63.0
2025-04-03,5397397,74.0
2025-04-04,6167548,63.0
2025-04-07,9816203,59.0
2025-04-08,8923077,51.0
2025-04-09,6729651,63.0
2025-04-11,8282703,61.0
2025-04-15,9554423,73.0
2025-04-16,13261719,65.0
2025-04-17,13730341,67.0
2025-04-21,15360200,68.0
2025-04-22,8572312,56.0
2025-04-23,9614993,67.0
2025-04-24,9173850,52.0
2025-04-25,18274328,56.0
2025-04-28,5609269,55.0
2025-04-29,6182937,55.0
2025-04-30,6392432,64.0
2025-05-02,6734829,66.0
2025-05-05,7432878,74.0
2025-05-06,5490307,67.0
2025-05-07,4334886,62.0
2025-05-08,10016712,72.0
2025-05-09,5482978,67.0
2025-05-12,7823597,64.0
2025-05-13,5818209,56.0
2025-05-14,4140960,68.0
2025-05-15,6833645,43.0
2025-05-16,4116918,
2025-05-19,4693944,58.0
2025-05-20,4950728,62.0
2025-05-21,3786251,60.0
2025-05-22,4891256,59.0
2025-05-23,3962149,56.0
2025-05-26,3804950,55.0
2025-05-27,7995350,52.0
2025-05-28,3608848,59.0
2025-05-29,7861418,55.0
2025-05-30,10097070,78.0
2025-06-02,3938249,63.0
2025-06-03,9393462,63.0
2025-06-04,4438711,67.0
2025-06-05,10638401,75.0
2025-06-06,15063849,
