Date,Volume,Delivery (%)
2025-02-12,1204841,46.0
2025-02-13,948006,55.0
2025-02-14,1537504,57.0
2025-02-17,942359,56.0
2025-02-18,747761,58.0
2025-02-19,664055,66.0
2025-02-20,648821,62.0
2025-02-21,784382,59.0
2025-02-24,793207,62.0
2025-02-25,1005701,56.0
2025-02-27,1080597,68.0
2025-02-28,1798754,63.0
2025-03-03,1102453,59.0
2025-03-04,2376027,76.0
2025-03-05,1598606,67.0
2025-03-06,2100956,33.0
2025-03-07,949372,50.0
2025-03-10,1186549,60.0
2025-03-11,683973,49.0
2025-03-12,820478,60.0
2025-03-13,776814,52.0
2025-03-17,862281,59.0
2025-03-18,883059,45.0
2025-03-19,708511,62.0
2025-03-20,1188091,52.0
2025-03-21,1685639,67.0
2025-03-24,1165193,69.0
2025-03-25,1945038,62.0
2025-03-26,2056302,66.0
2025-03-27,1603420,62.0
2025-03-28,1472418,62.0
2025-04-01,1078835,56.0
2025-04-02,873002,63.0
2025-04-03,649478,59.0
2025-04-04,1236561,63.0
2025-04-07,1870934,49.0
2025-04-08,1953786,40.0
2025-04-09,1216397,46.0
2025-04-11,1000499,41.0
2025-04-15,1216779,70.0
2025-04-16,1249464,62.0
2025-04-17,930264,54.0
2025-04-21,599150,51.0
2025-04-22,604601,33.0
2025-04-23,799108,52.0
2025-04-24,1242443,45.0
2025-04-25,785076,53.0
2025-04-28,579102,52.0
2025-04-29,1292532,61.0
2025-04-30,1534735,65.0
2025-05-02,999989,56.0
2025-05-05,1253393,48.0
2025-05-06,747357,53.0
2025-05-07,1761697,57.0
2025-05-08,2374859,28.0
2025-05-09,1544723,37.0
2025-05-12,1013739,45.0
2025-05-13,1286132,40.0
2025-05-14,1647564,51.0
2025-05-15,1788859,43.0
2025-05-16,859017,
2025-05-19,580250,44.0
2025-05-20,1125683,61.0
2025-05-21,508050,56.0
2025-05-22,929818,55.0
2025-05-23,470199,44.0
2025-05-26,1277033,68.0
2025-05-27,2568184,69.0
2025-05-28,821105,58.0
2025-05-29,1434304,66.0
2025-05-30,3675572,77.0
2025-06-02,745293,66.0
2025-06-03,858994,59.0
2025-06-04,810813,67.0
2025-06-05,1052839,60.0
2025-06-06,843772,
