Date,Volume,Delivery (%)
2025-02-12,11548237,71.0
2025-02-13,6385410,56.0
2025-02-14,10440490,77.0
2025-02-17,6669928,64.0
2025-02-18,8306985,71.0
2025-02-19,6001189,67.0
2025-02-20,13460565,71.0
2025-02-21,7947362,67.0
2025-02-24,10513072,74.0
2025-02-25,12914953,58.0
2025-02-27,18235142,73.0
2025-02-28,27645596,71.0
2025-03-03,10800915,67.0
2025-03-04,10294480,72.0
2025-03-05,11048021,71.0
2025-03-06,16751413,60.0
2025-03-07,7006925,65.0
2025-03-10,7952479,73.0
2025-03-11,10067447,70.0
2025-03-12,10276576,73.0
2025-03-13,8125694,66.0
2025-03-17,9573323,74.0
2025-03-18,11100497,62.0
2025-03-19,7762920,75.0
2025-03-20,9037256,66.0
2025-03-21,16833180,76.0
2025-03-24,8823058,66.0
2025-03-25,20262532,60.0
2025-03-26,12479413,71.0
2025-03-27,21015443,70.0
2025-03-28,14735721,71.0
2025-04-01,14766571,64.0
2025-04-02,5906147,64.0
2025-04-03,5844032,65.0
2025-04-04,17032557,68.0
2025-04-07,19782145,65.0
2025-04-08,18289310,57.0
2025-04-09,11508157,68.0
2025-04-11,16732473,69.0
2025-04-15,25676973,73.0
2025-04-16,9926417,63.0
2025-04-17,18260258,63.0
2025-04-21,17618286,67.0
2025-04-22,23871495,71.0
2025-04-23,16493656,73.0
2025-04-24,13247959,59.0
2025-04-25,9589101,65.0
2025-04-28,7287794,70.0
2025-04-29,9739380,63.0
2025-04-30,16202050,71.0
2025-05-02,11611733,75.0
2025-05-05,7802323,63.0
2025-05-06,8917672,72.0
2025-05-07,10833890,72.0
2025-05-08,17732755,69.0
2025-05-09,8701992,74.0
2025-05-12,9636889,69.0
2025-05-13,12659775,66.0
2025-05-14,7888336,68.0
2025-05-15,16375662,54.0
2025-05-16,8575138,
2025-05-19,5413817,61.0
2025-05-20,12283644,67.0
2025-05-21,7775077,59.0
2025-05-22,10776595,65.0
2025-05-23,5073546,69.0
2025-05-26,5739909,62.0
2025-05-27,14237891,54.0
2025-05-28,9213386,72.0
2025-05-29,14744274,55.0
2025-05-30,14715796,74.0
2025-06-02,7591827,63.0
2025-06-03,13503984,66.0
2025-06-04,6654246,71.0
2025-06-05,11342142,56.0
2025-06-06,16021203,
