Date,Volume,Delivery (%)
2024-11-19,472405,33.0
2024-11-21,625317,38.0
2024-11-22,344427,44.0
2024-11-25,958890,61.0
2024-11-26,567857,61.0
2024-11-27,193139,38.0
2024-11-28,968857,54.0
2024-11-29,433635,63.0
2024-12-02,255634,39.0
2024-12-03,354894,62.0
2024-12-04,353260,58.0
2024-12-05,530613,56.0
2024-12-06,331925,42.0
2024-12-09,380606,59.0
2024-12-10,345279,70.0
2024-12-11,244524,61.0
2024-12-12,240106,46.0
2024-12-13,411945,52.0
2024-12-16,407874,66.0
2024-12-17,405940,60.0
2024-12-18,334130,56.0
2024-12-19,505243,62.0
2024-12-20,388271,60.0
2024-12-23,377558,66.0
2024-12-24,232874,59.0
2024-12-26,333746,63.0
2024-12-27,420735,37.0
2024-12-30,246222,54.0
2024-12-31,323097,59.0
2025-01-01,295038,37.0
2025-01-02,2940308,32.0
2025-01-03,856361,33.0
2025-01-06,425075,43.0
2025-01-07,445828,55.0
2025-01-08,348445,51.0
2025-01-09,243951,49.0
2025-01-10,324317,49.0
2025-01-13,219933,53.0
2025-01-14,451436,61.0
2025-01-15,502564,62.0
2025-01-16,438290,58.0
2025-01-17,199732,43.0
2025-01-20,262069,51.0
2025-01-21,418870,57.0
2025-01-22,497866,61.0
2025-01-23,445507,45.0
2025-01-24,738346,51.0
2025-01-27,434730,54.0
2025-01-28,615426,61.0
2025-01-29,366228,39.0
2025-01-30,486327,50.0
2025-01-31,399199,53.0
2025-02-01,629166,42.0
2025-02-03,1355286,39.0
2025-02-04,597735,60.0
2025-02-05,450157,57.0
2025-02-06,366254,41.0
2025-02-07,622236,60.0
2025-02-10,645788,49.0
2025-02-11,2299005,47.0
2025-02-12,822528,49.0
2025-02-13,579141,48.0
2025-02-14,490201,53.0
2025-02-17,242673,32.0
2025-02-18,257193,57.0
2025-02-19,279711,49.0
2025-02-20,332095,59.0
2025-02-21,329908,36.0
2025-02-24,418129,43.0
2025-02-25,407409,41.0
2025-02-27,565482,62.0
2025-02-28,1088852,63.0
2025-03-03,512721,34.0
2025-03-04,642351,61.0
2025-03-05,557703,54.0
2025-03-06,653459,50.0
2025-03-07,592949,71.0
2025-03-10,320113,53.0
2025-03-11,274860,53.0
2025-03-12,240180,44.0
2025-03-13,269223,57.0
2025-03-17,289686,52.0
2025-03-18,330837,56.0
2025-03-19,419509,62.0
2025-03-20,503324,45.0
2025-03-21,423353,54.0
2025-03-24,320001,43.0
2025-03-25,331343,48.0
2025-03-26,388422,58.0
2025-03-27,608579,55.0
2025-03-28,292613,54.0
2025-04-01,570768,52.0
2025-04-02,370227,57.0
2025-04-03,226328,61.0
2025-04-04,263427,54.0
2025-04-07,524904,61.0
2025-04-08,358567,47.0
2025-04-09,483344,62.0
2025-04-11,504673,60.0
2025-04-15,607383,68.0
2025-04-16,745105,61.0
2025-04-17,601165,60.0
2025-04-21,558969,57.0
2025-04-22,464296,54.0
2025-04-23,597337,44.0
2025-04-24,513862,58.0
2025-04-25,461584,60.0
2025-04-28,408277,59.0
2025-04-29,316294,48.0
2025-04-30,531932,67.0
2025-05-02,706663,44.0
2025-05-05,362040,58.0
2025-05-06,554914,40.0
2025-05-07,404507,59.0
2025-05-08,615521,45.0
2025-05-09,421348,60.0
2025-05-12,338531,59.0
2025-05-13,423106,58.0
2025-05-14,330459,35.0
2025-05-15,1979713,39.0
2025-05-16,669402,
2025-05-19,669892,49.0
2025-05-20,416491,46.0
2025-05-21,324077,46.0
2025-05-22,470481,54.0
2025-05-23,319945,65.0
2025-05-26,349855,59.0
2025-05-27,458246,66.0
2025-05-28,387117,60.0
2025-05-29,769059,64.0
2025-05-30,919893,75.0
2025-06-02,500442,64.0
2025-06-03,483658,62.0
2025-06-04,362161,73.0
2025-06-05,463051,58.0
2025-06-06,561769,
