Date,Volume,Delivery (%)
2024-12-05,10391790,52.0
2024-12-06,4390549,66.0
2024-12-09,5101370,70.0
2024-12-10,14983473,81.0
2024-12-11,3934235,66.0
2024-12-12,13238338,65.0
2024-12-13,15594406,47.0
2024-12-16,4490477,59.0
2024-12-17,6324438,59.0
2024-12-18,4278971,69.0
2024-12-19,6011373,61.0
2024-12-20,9922488,57.0
2024-12-23,4501046,59.0
2024-12-24,3659832,62.0
2024-12-26,3493747,54.0
2024-12-27,2670962,49.0
2024-12-30,4479161,61.0
2024-12-31,2348792,58.0
2025-01-01,1478760,44.0
2025-01-02,3784195,61.0
2025-01-03,3833995,53.0
2025-01-06,4814434,65.0
2025-01-07,2901865,63.0
2025-01-08,3744500,62.0
2025-01-09,4759343,63.0
2025-01-10,4264488,67.0
2025-01-13,3839758,63.0
2025-01-14,7592928,64.0
2025-01-15,3034460,65.0
2025-01-16,5367310,64.0
2025-01-17,2758218,61.0
2025-01-20,4013866,64.0
2025-01-21,8426031,57.0
2025-01-22,3292145,67.0
2025-01-23,2690567,60.0
2025-01-24,3697815,58.0
2025-01-27,6652823,67.0
2025-01-28,5348446,60.0
2025-01-29,6402182,74.0
2025-01-30,4335783,55.0
2025-01-31,8422752,65.0
2025-02-01,2815974,57.0
2025-02-03,4220617,62.0
2025-02-04,6502993,69.0
2025-02-05,4626659,74.0
2025-02-06,5280161,57.0
2025-02-07,15341820,37.0
2025-02-10,6935028,64.0
2025-02-11,9143737,67.0
2025-02-12,7190188,73.0
2025-02-13,5445200,68.0
2025-02-14,5220538,68.0
2025-02-17,5033270,62.0
2025-02-18,8202500,62.0
2025-02-19,8272073,77.0
2025-02-20,6340814,76.0
2025-02-21,7457578,77.0
2025-02-24,4730268,65.0
2025-02-25,6481200,58.0
2025-02-27,7724680,71.0
2025-02-28,13728082,65.0
2025-03-03,7055779,77.0
2025-03-04,5260816,79.0
2025-03-05,6376290,70.0
2025-03-06,5206854,61.0
2025-03-07,3074668,64.0
2025-03-10,3863748,59.0
2025-03-11,6163324,70.0
2025-03-12,10350380,43.0
2025-03-13,8352438,78.0
2025-03-17,8031243,71.0
2025-03-18,6650214,67.0
2025-03-19,6344672,72.0
2025-03-20,12179445,71.0
2025-03-21,14807743,69.0
2025-03-24,4245304,70.0
2025-03-25,4986225,55.0
2025-03-26,7253259,65.0
2025-03-27,6282277,68.0
2025-03-28,4209195,67.0
2025-04-01,6888142,58.0
2025-04-02,6457679,75.0
2025-04-03,2382767,70.0
2025-04-04,7877936,77.0
2025-04-07,15001686,61.0
2025-04-08,7371018,52.0
2025-04-09,5617438,74.0
2025-04-11,8538375,75.0
2025-04-15,10638565,74.0
2025-04-16,6243537,80.0
2025-04-17,11165359,63.0
2025-04-21,3699763,62.0
2025-04-22,7930764,69.0
2025-04-23,7037247,69.0
2025-04-24,5283536,68.0
2025-04-25,4637517,62.0
2025-04-28,3369809,61.0
2025-04-29,4821770,60.0
2025-04-30,9389898,69.0
2025-05-02,5656863,73.0
2025-05-05,3673636,72.0
2025-05-06,8823663,69.0
2025-05-07,5674565,72.0
2025-05-08,5651507,60.0
2025-05-09,3837353,65.0
2025-05-12,4001192,64.0
2025-05-13,9074077,66.0
2025-05-14,9195951,53.0
2025-05-15,9129142,54.0
2025-05-16,106217290,
2025-05-19,6319093,66.0
2025-05-20,12785386,73.0
2025-05-21,7106379,73.0
2025-05-22,6778634,62.0
2025-05-23,3609308,70.0
2025-05-26,3550269,72.0
2025-05-27,6534386,46.0
2025-05-28,3897654,66.0
2025-05-29,5927486,61.0
2025-05-30,16795491,80.0
2025-06-02,3362648,70.0
2025-06-03,6548168,61.0
2025-06-04,6145321,68.0
2025-06-05,9120493,72.0
2025-06-06,4912479,
